Population_ID	Animal_ID	Genetic Distance	maxUAR1(B)	maxUAR2(B)	maxUAR(P)	spa
20	PIZ47320	1.1756475431291453	0.0490673530500864	0.0471697715388711	0.03787562954821657	21.88
20	PIZ40120	1.0423580302577122	0.0537935657681228	0.0513110773405981	0.043054030615450246	12.5
20	PIZ36920	1.263034186834392	0.041504836162383	0.0356604758882488	0.02491850847005303	9.38
20	PIZ35952	0.8202307733964014	0.0551341151440343	0.0550225565967514	0.04336125035887041	28.12
20	PIZ38752	1.331559684617556	0.0575465234819368	0.0574378702911382	0.0455930888063487	9.38
20	PIZ11920	1.0922223936681685	0.0654048190721382	0.0642629820427894	0.05002252132164582	18.75
20	PIZ82020	0.9628717458098742	0.0513768861494446	0.0501516363389672	0.04119001801835443	12.5
20	PIZ81110	0.9981114239874753	0.0477226189612295	0.0476903868938071	0.03546250953408787	25.0
20	PIZ77252	1.18272704609842	0.0570267955615034	0.0557771406752065	0.041329194257201766	9.38
20	PIZ35220	0.9681873684669385	0.0531932140431012	0.0494565665550059	0.037128866634146766	15.62
20	PIZ73152	1.0949043887766878	0.0630381671999782	0.0575378129797875	0.04953140113070548	9.38
20	PIZ74852	1.1849504592391467	0.0485880833601291	0.0447289136601091	0.034937985951250146	6.25
20	PIZ71330	0.8408084318623761	0.0710300533865995	0.0568361648742742	0.04412481069338703	21.88
20	PIZ69930	0.8809427342953581	0.0603565693538989	0.0583937594583993	0.046766243293152786	25.0
20	PIZ67152	0.8796790940036536	0.0516143962548783	0.0467179948265316	0.03740561281030353	15.62
20	PIZ94110	0.9918753854949326	0.0583566491810805	0.0570511099623708	0.04385858819695836	21.88
20	PIZ72430	0.9647132377860606	0.0494123318831935	0.0472068175262324	0.039469009314318806	28.12
21	TSZ16852	0.5876574272861768	0.102396686987089	0.0961090258242186	0.047919575653180946	34.38
21	TSZ01510	0.5199516956037895	0.14400689038727	0.108218733275305	0.051669842701764446	28.12
21	TSZ01810	0.5102115916380355	0.109417689610796	0.108669585210509	0.05276872074283347	28.12
21	TSZ09920	0.48349124823074857	0.111528845394366	0.110006415309219	0.05004744407107895	34.38
21	TSZ22420	0.49026533982296433	0.135415606470163	0.11705777793137	0.05325568700978197	21.88
21	TA52120	0.4693411588475973	0.137160038430733	0.116430011636906	0.05308243632917003	34.38
21	TSZ27352	0.5350142288864852	0.117587234577139	0.114234594520123	0.0507279526389286	25.0
21	TSZ22810	0.565778308929614	0.0900542146796819	0.0819097008956823	0.04942369817159849	25.0
21	TSZ92130	0.49911517522570314	0.100304666240853	0.0959613262944799	0.047050428172331404	31.25
21	TSZ88630	0.4988074097954893	0.11284349346449	0.103368536949787	0.04797779881214435	31.25
21	TSZ81952	0.45310987286836607	0.133606028305629	0.121221606609589	0.054930529872665404	28.12
21	TSZ79652	0.5090005508117046	0.0949137686914457	0.0915368025186542	0.049122352901792454	18.75
21	TSZ77120	0.5250668538840813	0.140162555831491	0.107293249393101	0.04725605269351793	31.25
21	TSZ72152	0.5259190713806876	0.153356614736846	0.120948333979051	0.05644924554844387	34.38
21	TSZ70310	0.5046693268521154	0.112944203348932	0.102012206531837	0.048918214505543886	31.25
21	TSZ69410	0.6554855204113627	0.094581980257551	0.0887521196580752	0.04629601658469986	18.75
21	TSZ69110	0.543851366653332	0.132450657496846	0.113035145654012	0.05343762458799413	12.5
21	TSZ76510	0.5014161061719298	0.12602676889361	0.10932969532216	0.05053279433124482	25.0
21	TSZ62110	0.5239576817913763	0.123291169665692	0.114803062391153	0.05204631038676348	28.12
21	TSZ58920	0.5016943986441913	0.0987278572932864	0.0893071253230419	0.04650715560000173	28.12
21	TSZ57740	0.4839493388376755	0.121181884161618	0.0905195250987845	0.04785554578660584	25.0
21	TSZ56230	0.517586034608642	0.116944783725541	0.100473921384956	0.04997714219303645	18.75
21	TSZ53120	0.5298931053378986	0.0927736239451225	0.0913958332638804	0.04770130247510645	31.25
21	TSZ44930	0.4860383181850986	0.13563919736723	0.125011462359785	0.0525680587544828	34.38
21	TSZ41820	0.5446392401024943	0.0955600882830477	0.0871854312000072	0.041993542309420775	12.5
21	TSZ32720	0.5801406105118004	0.0991211594306391	0.0878490344697652	0.043706799503159775	15.62
21	TSZ64852	0.4455001981007987	0.122733389841877	0.120926169803372	0.05377707666156674	25.0
21	TSZ28430	0.4874536067430086	0.100769534633884	0.0981051156281773	0.04830483730859867	25.0
